2: None
3: None
5: None
7: None
11: None
13: None
17: None
19: None
23: None
29: 1 25 20 | 5 0 24 | 9 4 28
31: None
37: 1 4 7 | 34 0 3 | 30 33 36
41: 1 5 9 | 37 0 4 | 32 36 40
43: None
47: None
87587: 1 25 49 | 4356 4380 4404 | 8711 8735 8759
87589: 1 25 49 | 441 465 489 | 881 905 929
87613: 1 25 49 | 289 313 337 | 577 601 625
87623: 1 25 49 | 6400 6424 6448 | 12799 12823 12847
87629: 1 25 49 | 289 313 337 | 577 601 625
87631: 1 25 49 | 7744 7768 7792 | 15487 15511 15535
87641: 1 25 49 | 100 124 148 | 199 223 247
87643: 1 25 49 | 400 424 448 | 799 823 847
87649: 1 25 49 | 64 88 112 | 127 151 175
87671: 1 25 49 | 121 145 169 | 241 265 289
87679: 1 25 49 | 1225 1249 1273 | 2449 2473 2497
87683: 1 25 49 | 961 985 1009 | 1921 1945 1969
87691: 1 25 49 | 9025 9049 9073 | 18049 18073 18097
87697: 1 25 49 | 576 600 624 | 1151 1175 1199
87701: 1 25 49 | 7396 7420 7444 | 14791 14815 14839
87719: 1 25 49 | 121 145 169 | 241 265 289
87721: 1 25 49 | 36 60 84 | 71 95 119
87739: 1 25 49 | 4356 4380 4404 | 8711 8735 8759
87743: 1 25 49 | 100 124 148 | 199 223 247
87751: 1 25 49 | 1936 1960 1984 | 3871 3895 3919
87767: 1 25 49 | 2401 2425 2449 | 4801 4825 4849
87793: 1 25 49 | 4489 4513 4537 | 8977 9001 9025
87797: 1 25 49 | 529 553 577 | 1057 1081 1105
87803: 1 25 49 | 16 40 64 | 31 55 79
87811: 1 25 49 | 121 145 169 | 241 265 289
87833: 1 25 49 | 625 649 673 | 1249 1273 1297
87853: 1 25 49 | 625 649 673 | 1249 1273 1297
87869: 1 25 49 | 4096 4120 4144 | 8191 8215 8239
87877: 1 25 49 | 2500 2524 2548 | 4999 5023 5047
87881: 1 25 49 | 361 385 409 | 721 745 769
87887: 1 25 49 | 256 280 304 | 511 535 559
87911: 1 25 49 | 16 40 64 | 31 55 79
87917: 1 25 49 | 225 249 273 | 449 473 497
87931: 1 25 49 | 256 280 304 | 511 535 559
87943: 1 25 49 | 9 33 57 | 17 41 65
87959: 1 25 49 | 4761 4785 4809 | 9521 9545 9569
87961: 1 25 49 | 0 24 48 | 87960 23 47
87973: 1 25 49 | 20736 20760 20784 | 41471 41495 41519
87977: 1 25 49 | 196 220 244 | 391 415 439
87991: 1 25 49 | 900 924 948 | 1799 1823 1847
88001: 1 25 49 | 196 220 244 | 391 415 439
88003: 1 25 49 | 225 249 273 | 449 473 497
88007: 1 25 49 | 144 168 192 | 287 311 335
88019: 1 25 49 | 1521 1545 1569 | 3041 3065 3089
88037: 1 25 49 | 1936 1960 1984 | 3871 3895 3919
88069: 1 25 49 | 36 60 84 | 71 95 119
88079: 1 25 49 | 36 60 84 | 71 95 119
88093: 1 25 49 | 9 33 57 | 17 41 65
88117: 1 25 49 | 1600 1624 1648 | 3199 3223 3247
88129: 1 25 49 | 0 24 48 | 88128 23 47
88169: 1 25 49 | 4 28 52 | 7 31 55
88177: 1 25 49 | 169 193 217 | 337 361 385
88211: 1 25 49 | 8649 8673 8697 | 17297 17321 17345
88223: 1 25 49 | 81 105 129 | 161 185 209
88237: 1 25 49 | 441 465 489 | 881 905 929
88241: 1 25 49 | 3969 3993 4017 | 7937 7961 7985
88259: 1 25 49 | 25281 25305 25329 | 50561 50585 50609
88261: 1 25 49 | 900 924 948 | 1799 1823 1847
88289: 1 25 49 | 16 40 64 | 31 55 79
88301: 1 25 49 | 1296 1320 1344 | 2591 2615 2639
88321: 1 25 49 | 0 24 48 | 88320 23 47
88327: 1 25 49 | 841 865 889 | 1681 1705 1729
88337: 1 25 49 | 1369 1393 1417 | 2737 2761 2785
88339: 1 25 49 | 6889 6913 6937 | 13777 13801 13825
88379: 1 25 49 | 289 313 337 | 577 601 625
88397: 1 25 49 | 625 649 673 | 1249 1273 1297
88411: 1 25 49 | 4489 4513 4537 | 8977 9001 9025
88423: 1 25 49 | 4 28 52 | 7 31 55
88427: 1 25 49 | 4 28 52 | 7 31 55
88463: 1 25 49 | 4489 4513 4537 | 8977 9001 9025
88469: 1 25 49 | 169 193 217 | 337 361 385
88471: 1 25 49 | 2809 2833 2857 | 5617 5641 5665
88493: 1 25 49 | 1849 1873 1897 | 3697 3721 3745
88499: 1 25 49 | 1225 1249 1273 | 2449 2473 2497
88513: 1 25 49 | 0 24 48 | 88512 23 47
88523: 1 25 49 | 9 33 57 | 17 41 65
88547: 1 25 49 | 40401 40425 40449 | 80801 80825 80849
88589: 1 25 49 | 64 88 112 | 127 151 175
88591: 1 25 49 | 4 28 52 | 7 31 55
88607: 1 25 49 | 256 280 304 | 511 535 559
88609: 1 25 49 | 0 24 48 | 88608 23 47
88643: 1 25 49 | 121 145 169 | 241 265 289
88651: 1 25 49 | 4 28 52 | 7 31 55
88657: 1 25 49 | 4 28 52 | 7 31 55
88661: 1 25 49 | 100 124 148 | 199 223 247
88663: 1 25 49 | 841 865 889 | 1681 1705 1729
88667: 1 25 49 | 289 313 337 | 577 601 625
88681: 1 25 49 | 361 385 409 | 721 745 769
88721: 1 25 49 | 1681 1705 1729 | 3361 3385 3409
88729: 1 25 49 | 4 28 52 | 7 31 55
88741: 1 25 49 | 4 28 52 | 7 31 55
88747: 1 25 49 | 36 60 84 | 71 95 119
88771: 1 25 49 | 5625 5649 5673 | 11249 11273 11297
88789: 1 25 49 | 64 88 112 | 127 151 175
88793: 1 25 49 | 1521 1545 1569 | 3041 3065 3089
88799: 1 25 49 | 16 40 64 | 31 55 79
88801: 1 25 49 | 6561 6585 6609 | 13121 13145 13169
88807: 1 25 49 | 4 28 52 | 7 31 55
88811: 1 25 49 | 121 145 169 | 241 265 289
88813: 1 25 49 | 1089 1113 1137 | 2177 2201 2225
88817: 1 25 49 | 64 88 112 | 127 151 175
88819: 1 25 49 | 1024 1048 1072 | 2047 2071 2095
88843: 1 25 49 | 256 280 304 | 511 535 559
88853: 1 25 49 | 3025 3049 3073 | 6049 6073 6097
88861: 1 25 49 | 144 168 192 | 287 311 335
88867: 1 25 49 | 16 40 64 | 31 55 79
88873: 1 25 49 | 64 88 112 | 127 151 175
88883: 1 25 49 | 100 124 148 | 199 223 247
88897: 1 25 49 | 4 28 52 | 7 31 55
88903: 1 25 49 | 4 28 52 | 7 31 55
88919: 1 25 49 | 4 28 52 | 7 31 55
88937: 1 25 49 | 2704 2728 2752 | 5407 5431 5455
88951: 1 25 49 | 3721 3745 3769 | 7441 7465 7489
88969: 1 25 49 | 9 33 57 | 17 41 65
88993: 1 25 49 | 9 33 57 | 17 41 65
88997: 1 25 49 | 25600 25624 25648 | 51199 51223 51247
89003: 1 25 49 | 1600 1624 1648 | 3199 3223 3247
89009: 1 25 49 | 289 313 337 | 577 601 625
89017: 1 25 49 | 1089 1113 1137 | 2177 2201 2225
89021: 1 25 49 | 4 28 52 | 7 31 55
89041: 1 25 49 | 1444 1468 1492 | 2887 2911 2935
89051: 1 25 49 | 1024 1048 1072 | 2047 2071 2095
89057: 1 25 49 | 1024 1048 1072 | 2047 2071 2095
89069: 1 25 49 | 625 649 673 | 1249 1273 1297
89071: 1 25 49 | 1369 1393 1417 | 2737 2761 2785
89083: 1 25 49 | 484 508 532 | 967 991 1015
89087: 1 25 49 | 6241 6265 6289 | 12481 12505 12529
89101: 1 25 49 | 3481 3505 3529 | 6961 6985 7009
89107: 1 25 49 | 1444 1468 1492 | 2887 2911 2935
89113: 1 25 49 | 81 105 129 | 161 185 209
89119: 1 25 49 | 484 508 532 | 967 991 1015
89123: 1 25 49 | 64 88 112 | 127 151 175
89137: 1 25 49 | 0 24 48 | 89136 23 47
89153: 1 25 49 | 400 424 448 | 799 823 847
89189: 1 25 49 | 4 28 52 | 7 31 55
89203: 1 25 49 | 1849 1873 1897 | 3697 3721 3745
89209: 1 25 49 | 4225 4249 4273 | 8449 8473 8497
89213: 1 25 49 | 36 60 84 | 71 95 119
89227: 1 25 49 | 1156 1180 1204 | 2311 2335 2359
89231: 1 25 49 | 196 220 244 | 391 415 439
89237: 1 25 49 | 34225 34249 34273 | 68449 68473 68497
89261: 1 25 49 | 64 88 112 | 127 151 175
89269: 1 25 49 | 144 168 192 | 287 311 335
89273: 1 25 49 | 2209 2233 2257 | 4417 4441 4465
89293: 1 25 49 | 121 145 169 | 241 265 289
89303: 1 25 49 | 121 145 169 | 241 265 289
89317: 1 25 49 | 64 88 112 | 127 151 175
89329: 1 25 49 | 121 145 169 | 241 265 289
89363: 1 25 49 | 121 145 169 | 241 265 289
89371: 1 25 49 | 81 105 129 | 161 185 209
89381: 1 25 49 | 256 280 304 | 511 535 559
89387: 1 25 49 | 81 105 129 | 161 185 209
89393: 1 25 49 | 121 145 169 | 241 265 289
89399: 1 25 49 | 289 313 337 | 577 601 625
89413: 1 25 49 | 400 424 448 | 799 823 847
89417: 1 25 49 | 1296 1320 1344 | 2591 2615 2639
89431: 1 25 49 | 1444 1468 1492 | 2887 2911 2935
89443: 1 25 49 | 7921 7945 7969 | 15841 15865 15889
89449: 1 25 49 | 0 24 48 | 89448 23 47
89459: 1 25 49 | 400 424 448 | 799 823 847
89477: 1 25 49 | 169 193 217 | 337 361 385
89491: 1 25 49 | 324 348 372 | 647 671 695
89501: 1 25 49 | 121 145 169 | 241 265 289
89513: 1 25 49 | 6561 6585 6609 | 13121 13145 13169
89519: 1 25 49 | 100 124 148 | 199 223 247
89521: 1 25 49 | 3969 3993 4017 | 7937 7961 7985
89527: 1 25 49 | 3249 3273 3297 | 6497 6521 6545
89533: 1 25 49 | 1936 1960 1984 | 3871 3895 3919
89561: 1 25 49 | 121 145 169 | 241 265 289
89563: 1 25 49 | 1156 1180 1204 | 2311 2335 2359
89567: 1 25 49 | 289 313 337 | 577 601 625
89591: 1 25 49 | 64 88 112 | 127 151 175
89597: 1 25 49 | 4 28 52 | 7 31 55
89599: 1 25 49 | 1681 1705 1729 | 3361 3385 3409
89603: 1 25 49 | 9 33 57 | 17 41 65
89611: 1 25 49 | 576 600 624 | 1151 1175 1199
89627: 1 25 49 | 1296 1320 1344 | 2591 2615 2639
89633: 1 25 49 | 169 193 217 | 337 361 385
89653: 1 25 49 | 121 145 169 | 241 265 289
89657: 1 25 49 | 4 28 52 | 7 31 55
89659: 1 25 49 | 441 465 489 | 881 905 929
89669: 1 25 49 | 6400 6424 6448 | 12799 12823 12847
89671: 1 25 49 | 784 808 832 | 1567 1591 1615
89681: 1 25 49 | 64 88 112 | 127 151 175
89689: 1 25 49 | 169 193 217 | 337 361 385
89753: 1 25 49 | 441 465 489 | 881 905 929
89759: 1 25 49 | 64 88 112 | 127 151 175
89767: 1 25 49 | 64 88 112 | 127 151 175
89779: 1 25 49 | 1024 1048 1072 | 2047 2071 2095
89783: 1 25 49 | 3600 3624 3648 | 7199 7223 7247
89797: 1 25 49 | 1156 1180 1204 | 2311 2335 2359
89809: 1 25 49 | 16 40 64 | 31 55 79
89819: 1 25 49 | 5625 5649 5673 | 11249 11273 11297
89821: 1 25 49 | 64 88 112 | 127 151 175
89833: 1 25 49 | 0 24 48 | 89832 23 47
89839: 1 25 49 | 225 249 273 | 449 473 497
89849: 1 25 49 | 64 88 112 | 127 151 175
89867: 1 25 49 | 484 508 532 | 967 991 1015
89891: 1 25 49 | 625 649 673 | 1249 1273 1297
89897: 1 25 49 | 3249 3273 3297 | 6497 6521 6545
89899: 1 25 49 | 4 28 52 | 7 31 55
89909: 1 25 49 | 64 88 112 | 127 151 175
89917: 1 25 49 | 441 465 489 | 881 905 929
89923: 1 25 49 | 1296 1320 1344 | 2591 2615 2639
89939: 1 25 49 | 36 60 84 | 71 95 119
89959: 1 25 49 | 11236 11260 11284 | 22471 22495 22519
89963: 1 25 49 | 289 313 337 | 577 601 625
89977: 1 25 49 | 625 649 673 | 1249 1273 1297
89983: 1 25 49 | 4 28 52 | 7 31 55
89989: 1 25 49 | 36 60 84 | 71 95 119
90001: 1 25 49 | 256 280 304 | 511 535 559
90007: 1 25 49 | 3136 3160 3184 | 6271 6295 6319
90011: 1 25 49 | 64 88 112 | 127 151 175
90017: 1 25 49 | 2209 2233 2257 | 4417 4441 4465
90019: 1 25 49 | 676 700 724 | 1351 1375 1399
90023: 1 25 49 | 3364 3388 3412 | 6727 6751 6775
90031: 1 25 49 | 289 313 337 | 577 601 625
90053: 1 25 49 | 576 600 624 | 1151 1175 1199
90059: 1 25 49 | 4225 4249 4273 | 8449 8473 8497
90067: 1 25 49 | 400 424 448 | 799 823 847
90071: 1 25 49 | 6889 6913 6937 | 13777 13801 13825
90073: 1 25 49 | 1156 1180 1204 | 2311 2335 2359
90089: 1 25 49 | 169 193 217 | 337 361 385
90107: 1 25 49 | 900 924 948 | 1799 1823 1847
90121: 1 25 49 | 3600 3624 3648 | 7199 7223 7247
90127: 1 25 49 | 2704 2728 2752 | 5407 5431 5455
90149: 1 25 49 | 196 220 244 | 391 415 439
90163: 1 25 49 | 256 280 304 | 511 535 559
90173: 1 25 49 | 36 60 84 | 71 95 119
90187: 1 25 49 | 121 145 169 | 241 265 289
90191: 1 25 49 | 4 28 52 | 7 31 55
90197: 1 25 49 | 4 28 52 | 7 31 55
90199: 1 25 49 | 1089 1113 1137 | 2177 2201 2225
90203: 1 25 49 | 5625 5649 5673 | 11249 11273 11297
90217: 1 25 49 | 4 28 52 | 7 31 55
90227: 1 25 49 | 225 249 273 | 449 473 497
90239: 1 25 49 | 841 865 889 | 1681 1705 1729
90247: 1 25 49 | 4 28 52 | 7 31 55
90263: 1 25 49 | 5041 5065 5089 | 10081 10105 10129
90271: 1 25 49 | 1600 1624 1648 | 3199 3223 3247
90281: 1 25 49 | 4 28 52 | 7 31 55
90289: 1 25 49 | 2209 2233 2257 | 4417 4441 4465
90313: 1 25 49 | 9 33 57 | 17 41 65
90353: 1 25 49 | 4 28 52 | 7 31 55
90359: 1 25 49 | 36 60 84 | 71 95 119
90371: 1 25 49 | 121 145 169 | 241 265 289
90373: 1 25 49 | 16 40 64 | 31 55 79
90379: 1 25 49 | 169 193 217 | 337 361 385
90397: 1 25 49 | 16 40 64 | 31 55 79
90401: 1 25 49 | 16 40 64 | 31 55 79
90403: 1 25 49 | 2601 2625 2649 | 5201 5225 5249
90407: 1 25 49 | 7921 7945 7969 | 15841 15865 15889
90437: 1 25 49 | 4 28 52 | 7 31 55
90439: 1 25 49 | 16 40 64 | 31 55 79
90469: 1 25 49 | 400 424 448 | 799 823 847
90473: 1 25 49 | 2809 2833 2857 | 5617 5641 5665
90481: 1 25 49 | 121 145 169 | 241 265 289
90499: 1 25 49 | 324 348 372 | 647 671 695
90511: 1 25 49 | 14884 14908 14932 | 29767 29791 29815
90523: 1 25 49 | 4 28 52 | 7 31 55
90527: 1 25 49 | 1369 1393 1417 | 2737 2761 2785
90529: 1 25 49 | 0 24 48 | 90528 23 47
90533: 1 25 49 | 1444 1468 1492 | 2887 2911 2935
90547: 1 25 49 | 1369 1393 1417 | 2737 2761 2785
90583: 1 25 49 | 9025 9049 9073 | 18049 18073 18097
90599: 1 25 49 | 1764 1788 1812 | 3527 3551 3575
90617: 1 25 49 | 169 193 217 | 337 361 385
90619: 1 25 49 | 121 145 169 | 241 265 289
90631: 1 25 49 | 121 145 169 | 241 265 289
90641: 1 25 49 | 121 145 169 | 241 265 289
90647: 1 25 49 | 2401 2425 2449 | 4801 4825 4849
90659: 1 25 49 | 9 33 57 | 17 41 65
90677: 1 25 49 | 1225 1249 1273 | 2449 2473 2497
90679: 1 25 49 | 9604 9628 9652 | 19207 19231 19255
90697: 1 25 49 | 0 24 48 | 90696 23 47
90703: 1 25 49 | 169 193 217 | 337 361 385
90709: 1 25 49 | 625 649 673 | 1249 1273 1297
90731: 1 25 49 | 169 193 217 | 337 361 385
90749: 1 25 49 | 1369 1393 1417 | 2737 2761 2785
90787: 1 25 49 | 3025 3049 3073 | 6049 6073 6097
90793: 1 25 49 | 0 24 48 | 90792 23 47
90803: 1 25 49 | 64 88 112 | 127 151 175
90821: 1 25 49 | 1521 1545 1569 | 3041 3065 3089
90823: 1 25 49 | 225 249 273 | 449 473 497
90833: 1 25 49 | 9 33 57 | 17 41 65
90841: 1 25 49 | 64 88 112 | 127 151 175
90847: 1 25 49 | 121 145 169 | 241 265 289
90863: 1 25 49 | 6724 6748 6772 | 13447 13471 13495
90887: 1 25 49 | 4 28 52 | 7 31 55
90901: 1 25 49 | 729 753 777 | 1457 1481 1505
90907: 1 25 49 | 9 33 57 | 17 41 65
90911: 1 25 49 | 121 145 169 | 241 265 289
90917: 1 25 49 | 9 33 57 | 17 41 65
90931: 1 25 49 | 15625 15649 15673 | 31249 31273 31297
90947: 1 25 49 | 225 249 273 | 449 473 497
90971: 1 25 49 | 729 753 777 | 1457 1481 1505
90977: 1 25 49 | 7921 7945 7969 | 15841 15865 15889
90989: 1 25 49 | 1764 1788 1812 | 3527 3551 3575
90997: 1 25 49 | 961 985 1009 | 1921 1945 1969
91009: 1 25 49 | 576 600 624 | 1151 1175 1199
91019: 1 25 49 | 100 124 148 | 199 223 247
91033: 1 25 49 | 225 249 273 | 449 473 497
91079: 1 25 49 | 2209 2233 2257 | 4417 4441 4465
91081: 1 25 49 | 0 24 48 | 91080 23 47
91097: 1 25 49 | 1681 1705 1729 | 3361 3385 3409
91099: 1 25 49 | 576 600 624 | 1151 1175 1199
91121: 1 25 49 | 784 808 832 | 1567 1591 1615
91127: 1 25 49 | 1225 1249 1273 | 2449 2473 2497
91129: 1 25 49 | 16 40 64 | 31 55 79
91139: 1 25 49 | 36 60 84 | 71 95 119
91141: 1 25 49 | 36 60 84 | 71 95 119
91151: 1 25 49 | 121 145 169 | 241 265 289
91153: 1 25 49 | 196 220 244 | 391 415 439
91159: 1 25 49 | 324 348 372 | 647 671 695
91163: 1 25 49 | 529 553 577 | 1057 1081 1105
91183: 1 25 49 | 225 249 273 | 449 473 497
91193: 1 25 49 | 1681 1705 1729 | 3361 3385 3409
91199: 1 25 49 | 1600 1624 1648 | 3199 3223 3247
91229: 1 25 49 | 1225 1249 1273 | 2449 2473 2497
91237: 1 25 49 | 784 808 832 | 1567 1591 1615
91243: 1 25 49 | 1521 1545 1569 | 3041 3065 3089
91249: 1 25 49 | 16 40 64 | 31 55 79
91253: 1 25 49 | 16 40 64 | 31 55 79
91283: 1 25 49 | 64 88 112 | 127 151 175
91291: 1 25 49 | 121 145 169 | 241 265 289
91297: 1 25 49 | 196 220 244 | 391 415 439
91303: 1 25 49 | 1521 1545 1569 | 3041 3065 3089
91309: 1 25 49 | 4 28 52 | 7 31 55
91331: 1 25 49 | 169 193 217 | 337 361 385
91367: 1 25 49 | 225 249 273 | 449 473 497
91369: 1 25 49 | 0 24 48 | 91368 23 47
91373: 1 25 49 | 4 28 52 | 7 31 55
91381: 1 25 49 | 2704 2728 2752 | 5407 5431 5455
91387: 1 25 49 | 361 385 409 | 721 745 769
91393: 1 25 49 | 121 145 169 | 241 265 289
91397: 1 25 49 | 1444 1468 1492 | 2887 2911 2935
91411: 1 25 49 | 400 424 448 | 799 823 847
91423: 1 25 49 | 2601 2625 2649 | 5201 5225 5249
91433: 1 25 49 | 9801 9825 9849 | 19601 19625 19649
91453: 1 25 49 | 289 313 337 | 577 601 625
91457: 1 25 49 | 4096 4120 4144 | 8191 8215 8239
91459: 1 25 49 | 2025 2049 2073 | 4049 4073 4097
91463: 1 25 49 | 3844 3868 3892 | 7687 7711 7735
91493: 1 25 49 | 2025 2049 2073 | 4049 4073 4097
91499: 1 25 49 | 625 649 673 | 1249 1273 1297
91513: 1 25 49 | 9 33 57 | 17 41 65
91529: 1 25 49 | 961 985 1009 | 1921 1945 1969
91541: 1 25 49 | 1024 1048 1072 | 2047 2071 2095
91571: 1 25 49 | 9 33 57 | 17 41 65
91573: 1 25 49 | 11664 11688 11712 | 23327 23351 23375
91577: 1 25 49 | 1764 1788 1812 | 3527 3551 3575
91583: 1 25 49 | 169 193 217 | 337 361 385
91591: 1 25 49 | 1600 1624 1648 | 3199 3223 3247
91621: 1 25 49 | 8281 8305 8329 | 16561 16585 16609
91631: 1 25 49 | 361 385 409 | 721 745 769
91639: 1 25 49 | 361 385 409 | 721 745 769
91673: 1 25 49 | 676 700 724 | 1351 1375 1399
91691: 1 25 49 | 169 193 217 | 337 361 385
91703: 1 25 49 | 400 424 448 | 799 823 847
91711: 1 25 49 | 289 313 337 | 577 601 625
91733: 1 25 49 | 576 600 624 | 1151 1175 1199
91753: 1 25 49 | 0 24 48 | 91752 23 47
91757: 1 25 49 | 4 28 52 | 7 31 55
91771: 1 25 49 | 81 105 129 | 161 185 209
91781: 1 25 49 | 64 88 112 | 127 151 175
91801: 1 25 49 | 100 124 148 | 199 223 247
91807: 1 25 49 | 3025 3049 3073 | 6049 6073 6097
91811: 1 25 49 | 1296 1320 1344 | 2591 2615 2639
91813: 1 25 49 | 676 700 724 | 1351 1375 1399
91823: 1 25 49 | 1521 1545 1569 | 3041 3065 3089
91837: 1 25 49 | 400 424 448 | 799 823 847
91841: 1 25 49 | 1444 1468 1492 | 2887 2911 2935
91867: 1 25 49 | 1764 1788 1812 | 3527 3551 3575
91873: 1 25 49 | 2704 2728 2752 | 5407 5431 5455
91909: 1 25 49 | 1521 1545 1569 | 3041 3065 3089
91921: 1 25 49 | 0 24 48 | 91920 23 47
91939: 1 25 49 | 121 145 169 | 241 265 289
91943: 1 25 49 | 144 168 192 | 287 311 335
91951: 1 25 49 | 64 88 112 | 127 151 175
91957: 1 25 49 | 9604 9628 9652 | 19207 19231 19255
91961: 1 25 49 | 64 88 112 | 127 151 175
91967: 1 25 49 | 2304 2328 2352 | 4607 4631 4655
91969: 1 25 49 | 2809 2833 2857 | 5617 5641 5665
91997: 1 25 49 | 14884 14908 14932 | 29767 29791 29815
92003: 1 25 49 | 121 145 169 | 241 265 289
92009: 1 25 49 | 64 88 112 | 127 151 175
92033: 1 25 49 | 169 193 217 | 337 361 385
92041: 1 25 49 | 1849 1873 1897 | 3697 3721 3745
92051: 1 25 49 | 324 348 372 | 647 671 695
92077: 1 25 49 | 16 40 64 | 31 55 79
92083: 1 25 49 | 3364 3388 3412 | 6727 6751 6775
92107: 1 25 49 | 841 865 889 | 1681 1705 1729
92111: 1 25 49 | 144 168 192 | 287 311 335
92119: 1 25 49 | 9 33 57 | 17 41 65
92143: 1 25 49 | 256 280 304 | 511 535 559
92153: 1 25 49 | 5329 5353 5377 | 10657 10681 10705
92173: 1 25 49 | 5776 5800 5824 | 11551 11575 11599
92177: 1 25 49 | 100 124 148 | 199 223 247
92179: 1 25 49 | 400 424 448 | 799 823 847
92189: 1 25 49 | 1024 1048 1072 | 2047 2071 2095
92203: 1 25 49 | 256 280 304 | 511 535 559
92219: 1 25 49 | 2304 2328 2352 | 4607 4631 4655
92221: 1 25 49 | 121 145 169 | 241 265 289
92227: 1 25 49 | 9 33 57 | 17 41 65
92233: 1 25 49 | 64 88 112 | 127 151 175
92237: 1 25 49 | 2916 2940 2964 | 5831 5855 5879
92243: 1 25 49 | 2809 2833 2857 | 5617 5641 5665
92251: 1 25 49 | 9 33 57 | 17 41 65
92269: 1 25 49 | 529 553 577 | 1057 1081 1105
92297: 1 25 49 | 4 28 52 | 7 31 55
92311: 1 25 49 | 16 40 64 | 31 55 79
92317: 1 25 49 | 3249 3273 3297 | 6497 6521 6545
92333: 1 25 49 | 3721 3745 3769 | 7441 7465 7489
92347: 1 25 49 | 289 313 337 | 577 601 625
92353: 1 25 49 | 4 28 52 | 7 31 55
92357: 1 25 49 | 121 145 169 | 241 265 289
92363: 1 25 49 | 441 465 489 | 881 905 929
92369: 1 25 49 | 9 33 57 | 17 41 65
92377: 1 25 49 | 841 865 889 | 1681 1705 1729
92381: 1 25 49 | 4 28 52 | 7 31 55
92383: 1 25 49 | 3249 3273 3297 | 6497 6521 6545
92387: 1 25 49 | 484 508 532 | 967 991 1015
92399: 1 25 49 | 36 60 84 | 71 95 119
92401: 1 25 49 | 5776 5800 5824 | 11551 11575 11599
92413: 1 25 49 | 16 40 64 | 31 55 79
92419: 1 25 49 | 121 145 169 | 241 265 289
92431: 1 25 49 | 400 424 448 | 799 823 847
92459: 1 25 49 | 225 249 273 | 449 473 497
92461: 1 25 49 | 121 145 169 | 241 265 289
92467: 1 25 49 | 121 145 169 | 241 265 289
92479: 1 25 49 | 289 313 337 | 577 601 625
92489: 1 25 49 | 1156 1180 1204 | 2311 2335 2359
92503: 1 25 49 | 169 193 217 | 337 361 385
92507: 1 25 49 | 100 124 148 | 199 223 247
92551: 1 25 49 | 4356 4380 4404 | 8711 8735 8759
92557: 1 25 49 | 841 865 889 | 1681 1705 1729
92567: 1 25 49 | 729 753 777 | 1457 1481 1505
92569: 1 25 49 | 9 33 57 | 17 41 65
92581: 1 25 49 | 144 168 192 | 287 311 335
92593: 1 25 49 | 0 24 48 | 92592 23 47
92623: 1 25 49 | 121 145 169 | 241 265 289
92627: 1 25 49 | 3364 3388 3412 | 6727 6751 6775
92639: 1 25 49 | 2916 2940 2964 | 5831 5855 5879
92641: 1 25 49 | 361 385 409 | 721 745 769
92647: 1 25 49 | 16900 16924 16948 | 33799 33823 33847
92657: 1 25 49 | 36 60 84 | 71 95 119
92669: 1 25 49 | 4900 4924 4948 | 9799 9823 9847
92671: 1 25 49 | 169 193 217 | 337 361 385
92681: 1 25 49 | 400 424 448 | 799 823 847
92683: 1 25 49 | 400 424 448 | 799 823 847
92693: 1 25 49 | 6561 6585 6609 | 13121 13145 13169
92699: 1 25 49 | 225 249 273 | 449 473 497
92707: 1 25 49 | 5184 5208 5232 | 10367 10391 10415
92717: 1 25 49 | 1089 1113 1137 | 2177 2201 2225
92723: 1 25 49 | 441 465 489 | 881 905 929
92737: 1 25 49 | 0 24 48 | 92736 23 47
92753: 1 25 49 | 121 145 169 | 241 265 289
92761: 1 25 49 | 169 193 217 | 337 361 385
92767: 1 25 49 | 4 28 52 | 7 31 55
92779: 1 25 49 | 2401 2425 2449 | 4801 4825 4849
92789: 1 25 49 | 400 424 448 | 799 823 847
92791: 1 25 49 | 1444 1468 1492 | 2887 2911 2935
92801: 1 25 49 | 16 40 64 | 31 55 79
92809: 1 25 49 | 121 145 169 | 241 265 289
92821: 1 25 49 | 4 28 52 | 7 31 55
92831: 1 25 49 | 16 40 64 | 31 55 79
92849: 1 25 49 | 4 28 52 | 7 31 55
92857: 1 25 49 | 0 24 48 | 92856 23 47
92861: 1 25 49 | 2025 2049 2073 | 4049 4073 4097
92863: 1 25 49 | 11236 11260 11284 | 22471 22495 22519
92867: 1 25 49 | 2704 2728 2752 | 5407 5431 5455
92893: 1 25 49 | 11881 11905 11929 | 23761 23785 23809
92899: 1 25 49 | 14400 14424 14448 | 28799 28823 28847
92921: 1 25 49 | 529 553 577 | 1057 1081 1105
92927: 1 25 49 | 2304 2328 2352 | 4607 4631 4655
92941: 1 25 49 | 64 88 112 | 127 151 175
92951: 1 25 49 | 121 145 169 | 241 265 289
92957: 1 25 49 | 169 193 217 | 337 361 385
92959: 1 25 49 | 5929 5953 5977 | 11857 11881 11905
92987: 1 25 49 | 64 88 112 | 127 151 175
92993: 1 25 49 | 5476 5500 5524 | 10951 10975 10999
93001: 1 25 49 | 484 508 532 | 967 991 1015
93047: 1 25 49 | 676 700 724 | 1351 1375 1399
93053: 1 25 49 | 1225 1249 1273 | 2449 2473 2497
93059: 1 25 49 | 289 313 337 | 577 601 625
93077: 1 25 49 | 2500 2524 2548 | 4999 5023 5047
93083: 1 25 49 | 100 124 148 | 199 223 247
93089: 1 25 49 | 361 385 409 | 721 745 769
93097: 1 25 49 | 0 24 48 | 93096 23 47
