2: None
3: None
5: None
7: None
11: None
13: None
17: None
19: None
23: None
29: 1 22 6 | 5 0 24 | 23 7 28
25391: 12544 12873 49 | 12921 25 12520 | 1 12568 12897
25409: 169 25266 49 | 25314 25 145 | 1 193 25290
25411: 9 17 49 | 65 25 25396 | 1 33 41
25423: 1369 24080 49 | 24128 25 1345 | 1 1393 24104
25439: 64 25401 49 | 10 25 40 | 1 88 25425
25447: 196 25277 49 | 25325 25 172 | 1 220 25301
25453: 1936 23543 49 | 23591 25 1912 | 1 1960 23567
25457: 6084 19399 49 | 19447 25 6060 | 1 6108 19423
25463: 1225 24264 49 | 24312 25 1201 | 1 1249 24288
25469: 289 25206 49 | 25254 25 265 | 1 313 25230
25471: 13456 12041 49 | 12089 25 13432 | 1 13480 12065
25523: 16 10 49 | 58 25 25515 | 1 40 34
25537: 441 25122 49 | 25170 25 417 | 1 465 25146
25541: 6400 19167 49 | 19215 25 6376 | 1 6424 19191
25561: 36 25551 49 | 38 25 12 | 1 60 14
25577: 1681 23922 49 | 23970 25 1657 | 1 1705 23946
25579: 81 25524 49 | 25572 25 57 | 1 105 25548
25583: 15129 10480 49 | 10528 25 15105 | 1 15153 10504
25589: 2025 23590 49 | 23638 25 2001 | 1 2049 23614
25601: 4 22 49 | 70 25 25581 | 1 28 46
25603: 784 24845 49 | 24893 25 760 | 1 808 24869
25609: 289 25346 49 | 25394 25 265 | 1 313 25370
25621: 2025 23622 49 | 23670 25 2001 | 1 2049 23646
25633: 121 25538 49 | 25586 25 97 | 1 145 25562
25639: 289 25376 49 | 25424 25 265 | 1 313 25400
25643: 784 24885 49 | 24933 25 760 | 1 808 24909
25657: 2704 22979 49 | 23027 25 2680 | 1 2728 23003
25667: 16 10 49 | 58 25 25659 | 1 40 34
25673: 484 25215 49 | 25263 25 460 | 1 508 25239
25679: 25600 105 49 | 153 25 25576 | 1 25624 129
25693: 3025 22694 49 | 22742 25 3001 | 1 3049 22718
25703: 9 17 49 | 65 25 25688 | 1 33 41
25717: 64 25679 49 | 10 25 40 | 1 88 25703
25733: 1369 24390 49 | 24438 25 1345 | 1 1393 24414
25741: 484 25283 49 | 25331 25 460 | 1 508 25307
25747: 529 25244 49 | 25292 25 505 | 1 553 25268
25759: 3364 22421 49 | 22469 25 3340 | 1 3388 22445
25763: 4 22 49 | 70 25 25743 | 1 28 46
25771: 81 25716 49 | 25764 25 57 | 1 105 25740
25793: 121 25698 49 | 25746 25 97 | 1 145 25722
25799: 20736 5089 49 | 5137 25 20712 | 1 20760 5113
25801: 0 26 49 | 74 25 25777 | 1 24 50
25819: 196 25649 49 | 25697 25 172 | 1 220 25673
25841: 3025 22842 49 | 22890 25 3001 | 1 3049 22866
25847: 3481 22392 49 | 22440 25 3457 | 1 3505 22416
25849: 361 25514 49 | 25562 25 337 | 1 385 25538
25867: 100 25793 49 | 25841 25 76 | 1 124 25817
25873: 0 26 49 | 74 25 25849 | 1 24 50
25889: 529 25386 49 | 25434 25 505 | 1 553 25410
25903: 1600 24329 49 | 24377 25 1576 | 1 1624 24353
25913: 144 25795 49 | 25843 25 120 | 1 168 25819
25919: 576 25369 49 | 25417 25 552 | 1 600 25393
25931: 324 25633 49 | 25681 25 300 | 1 348 25657
25933: 3136 22823 49 | 22871 25 3112 | 1 3160 22847
25939: 2704 23261 49 | 23309 25 2680 | 1 2728 23285
25943: 5041 20928 49 | 20976 25 5017 | 1 5065 20952
25951: 64 25913 49 | 10 25 40 | 1 88 25937
25969: 4356 21639 49 | 21687 25 4332 | 1 4380 21663
25981: 289 25718 49 | 25766 25 265 | 1 313 25742
25997: 529 25494 49 | 25542 25 505 | 1 553 25518
25999: 64 25961 49 | 10 25 40 | 1 88 25985
26003: 16 10 49 | 58 25 25995 | 1 40 34
26017: 1681 24362 49 | 24410 25 1657 | 1 1705 24386
26021: 576 25471 49 | 25519 25 552 | 1 600 25495
26029: 484 25571 49 | 25619 25 460 | 1 508 25595
26041: 36 26031 49 | 38 25 12 | 1 60 14
26053: 10404 15675 49 | 15723 25 10380 | 1 10428 15699
26083: 16 10 49 | 58 25 26075 | 1 40 34
26099: 324 25801 49 | 25849 25 300 | 1 348 25825
26107: 5625 20508 49 | 20556 25 5601 | 1 5649 20532
26111: 64 26073 49 | 10 25 40 | 1 88 26097
26113: 0 26 49 | 74 25 26089 | 1 24 50
26119: 4900 21245 49 | 21293 25 4876 | 1 4924 21269
26141: 196 25971 49 | 26019 25 172 | 1 220 25995
26153: 196 25983 49 | 26031 25 172 | 1 220 26007
26161: 36 26151 49 | 38 25 12 | 1 60 14
26171: 324 25873 49 | 25921 25 300 | 1 348 25897
26177: 9604 16599 49 | 16647 25 9580 | 1 9628 16623
26183: 961 25248 49 | 25296 25 937 | 1 985 25272
26189: 6889 19326 49 | 19374 25 6865 | 1 6913 19350
26203: 4624 21605 49 | 21653 25 4600 | 1 4648 21629
26209: 484 25751 49 | 25799 25 460 | 1 508 25775
26227: 5625 20628 49 | 20676 25 5601 | 1 5649 20652
26237: 2209 24054 49 | 24102 25 2185 | 1 2233 24078
26249: 16 10 49 | 58 25 26241 | 1 40 34
26251: 225 26052 49 | 26100 25 201 | 1 249 26076
26261: 361 25926 49 | 25974 25 337 | 1 385 25950
26263: 10816 15473 49 | 15521 25 10792 | 1 10840 15497
26267: 441 25852 49 | 25900 25 417 | 1 465 25876
26293: 225 26094 49 | 26142 25 201 | 1 249 26118
26297: 9 17 49 | 65 25 26282 | 1 33 41
26309: 2209 24126 49 | 24174 25 2185 | 1 2233 24150
26317: 3136 23207 49 | 23255 25 3112 | 1 3160 23231
26321: 4 22 49 | 70 25 26301 | 1 28 46
26339: 841 25524 49 | 25572 25 817 | 1 865 25548
26347: 16 10 49 | 58 25 26339 | 1 40 34
26357: 841 25542 49 | 25590 25 817 | 1 865 25566
26371: 1764 24633 49 | 24681 25 1740 | 1 1788 24657
26387: 16 10 49 | 58 25 26379 | 1 40 34
26393: 529 25890 49 | 25938 25 505 | 1 553 25914
26399: 4356 22069 49 | 22117 25 4332 | 1 4380 22093
26407: 729 25704 49 | 25752 25 705 | 1 753 25728
26417: 100 26343 49 | 26391 25 76 | 1 124 26367
26423: 676 25773 49 | 25821 25 652 | 1 700 25797
26431: 784 25673 49 | 25721 25 760 | 1 808 25697
26437: 484 25979 49 | 26027 25 460 | 1 508 26003
26449: 324 26151 49 | 26199 25 300 | 1 348 26175
26459: 841 25644 49 | 25692 25 817 | 1 865 25668
26479: 961 25544 49 | 25592 25 937 | 1 985 25568
26489: 4 22 49 | 70 25 26469 | 1 28 46
26497: 676 25847 49 | 25895 25 652 | 1 700 25871
26501: 2025 24502 49 | 24550 25 2001 | 1 2049 24526
26513: 2704 23835 49 | 23883 25 2680 | 1 2728 23859
26539: 576 25989 49 | 26037 25 552 | 1 600 26013
26557: 961 25622 49 | 25670 25 937 | 1 985 25646
26561: 841 25746 49 | 25794 25 817 | 1 865 25770
26573: 225 26374 49 | 26422 25 201 | 1 249 26398
26591: 625 25992 49 | 26040 25 601 | 1 649 26016
26597: 8464 18159 49 | 18207 25 8440 | 1 8488 18183
26627: 24649 2004 49 | 2052 25 24625 | 1 24673 2028
26633: 441 26218 49 | 26266 25 417 | 1 465 26242
26641: 0 26 49 | 74 25 26617 | 1 24 50
26647: 361 26312 49 | 26360 25 337 | 1 385 26336
26669: 625 26070 49 | 26118 25 601 | 1 649 26094
26681: 16 10 49 | 58 25 26673 | 1 40 34
26683: 16 10 49 | 58 25 26675 | 1 40 34
26687: 576 26137 49 | 26185 25 552 | 1 600 26161
26693: 576 26143 49 | 26191 25 552 | 1 600 26167
26699: 36 26689 49 | 38 25 12 | 1 60 14
26701: 196 26531 49 | 26579 25 172 | 1 220 26555
26711: 961 25776 49 | 25824 25 937 | 1 985 25800
26713: 225 26514 49 | 26562 25 201 | 1 249 26538
26717: 361 26382 49 | 26430 25 337 | 1 385 26406
26723: 529 26220 49 | 26268 25 505 | 1 553 26244
26729: 7056 19699 49 | 19747 25 7032 | 1 7080 19723
26731: 169 26588 49 | 26636 25 145 | 1 193 26612
26737: 4489 22274 49 | 22322 25 4465 | 1 4513 22298
26759: 529 26256 49 | 26304 25 505 | 1 553 26280
26777: 4225 22578 49 | 22626 25 4201 | 1 4249 22602
26783: 10404 16405 49 | 16453 25 10380 | 1 10428 16429
26801: 16 10 49 | 58 25 26793 | 1 40 34
26813: 9 17 49 | 65 25 26798 | 1 33 41
26821: 225 26622 49 | 26670 25 201 | 1 249 26646
26833: 1089 25770 49 | 25818 25 1065 | 1 1113 25794
26839: 64 26801 49 | 10 25 40 | 1 88 26825
26849: 4 22 49 | 70 25 26829 | 1 28 46
26861: 6561 20326 49 | 20374 25 6537 | 1 6585 20350
26863: 441 26448 49 | 26496 25 417 | 1 465 26472
26879: 3364 23541 49 | 23589 25 3340 | 1 3388 23565
26881: 2025 24882 49 | 24930 25 2001 | 1 2049 24906
26891: 36 26881 49 | 38 25 12 | 1 60 14
26893: 529 26390 49 | 26438 25 505 | 1 553 26414
26903: 324 26605 49 | 26653 25 300 | 1 348 26629
26921: 4489 22458 49 | 22506 25 4465 | 1 4513 22482
26927: 1764 25189 49 | 25237 25 1740 | 1 1788 25213
26947: 361 26612 49 | 26660 25 337 | 1 385 26636
26951: 1024 25953 49 | 26001 25 1000 | 1 1048 25977
26953: 8281 18698 49 | 18746 25 8257 | 1 8305 18722
26959: 81 26904 49 | 26952 25 57 | 1 105 26928
26981: 6561 20446 49 | 20494 25 6537 | 1 6585 20470
26987: 5776 21237 49 | 21285 25 5752 | 1 5800 21261
26993: 841 26178 49 | 26226 25 817 | 1 865 26202
27011: 196 26841 49 | 26889 25 172 | 1 220 26865
27017: 169 26874 49 | 26922 25 145 | 1 193 26898
27031: 2116 24941 49 | 24989 25 2092 | 1 2140 24965
27043: 1089 25980 49 | 26028 25 1065 | 1 1113 26004
27059: 256 26829 49 | 26877 25 232 | 1 280 26853
27061: 121 26966 49 | 27014 25 97 | 1 145 26990
27067: 16 10 49 | 58 25 27059 | 1 40 34
27073: 2025 25074 49 | 25122 25 2001 | 1 2049 25098
27077: 81 27022 49 | 27070 25 57 | 1 105 27046
27091: 81 27036 49 | 27084 25 57 | 1 105 27060
27103: 3249 23880 49 | 23928 25 3225 | 1 3273 23904
27107: 4 22 49 | 70 25 27087 | 1 28 46
27109: 2704 24431 49 | 24479 25 2680 | 1 2728 24455
27127: 121 27032 49 | 27080 25 97 | 1 145 27056
27143: 3136 24033 49 | 24081 25 3112 | 1 3160 24057
27179: 729 26476 49 | 26524 25 705 | 1 753 26500
27191: 10816 16401 49 | 16449 25 10792 | 1 10840 16425
27197: 3079 24144 49 | 24192 25 3055 | 1 3103 24168
27211: 4489 22748 49 | 22796 25 4465 | 1 4513 22772
27239: 576 26689 49 | 26737 25 552 | 1 600 26713
27241: 4 22 49 | 70 25 27221 | 1 28 46
27253: 324 26955 49 | 27003 25 300 | 1 348 26979
27259: 3481 23804 49 | 23852 25 3457 | 1 3505 23828
27271: 961 26336 49 | 26384 25 937 | 1 985 26360
27277: 64 27239 49 | 10 25 40 | 1 88 27263
27281: 4 22 49 | 70 25 27261 | 1 28 46
27283: 225 27084 49 | 27132 25 201 | 1 249 27108
27299: 6241 21084 49 | 21132 25 6217 | 1 6265 21108
27329: 64 27291 49 | 10 25 40 | 1 88 27315
27337: 169 27194 49 | 27242 25 145 | 1 193 27218
27361: 1600 25787 49 | 25835 25 1576 | 1 1624 25811
27367: 8100 19293 49 | 19341 25 8076 | 1 8124 19317
27397: 64 27359 49 | 10 25 40 | 1 88 27383
27407: 1764 25669 49 | 25717 25 1740 | 1 1788 25693
27409: 36 27399 49 | 38 25 12 | 1 60 14
27427: 100 27353 49 | 27401 25 76 | 1 124 27377
27431: 729 26728 49 | 26776 25 705 | 1 753 26752
27437: 2916 24547 49 | 24595 25 2892 | 1 2940 24571
27449: 24336 3139 49 | 3187 25 24312 | 1 24360 3163
27457: 0 26 49 | 74 25 27433 | 1 24 50
27479: 19044 8461 49 | 8509 25 19020 | 1 19068 8485
27481: 0 26 49 | 74 25 27457 | 1 24 50
27487: 1764 25749 49 | 25797 25 1740 | 1 1788 25773
27509: 21904 5631 49 | 5679 25 21880 | 1 21928 5655
27527: 324 27229 49 | 27277 25 300 | 1 348 27253
27529: 7569 19986 49 | 20034 25 7545 | 1 7593 20010
27539: 3249 24316 49 | 24364 25 3225 | 1 3273 24340
27541: 400 27167 49 | 27215 25 376 | 1 424 27191
27551: 121 27456 49 | 27504 25 97 | 1 145 27480
27581: 484 27123 49 | 27171 25 460 | 1 508 27147
27583: 529 27080 49 | 27128 25 505 | 1 553 27104
27611: 784 26853 49 | 26901 25 760 | 1 808 26877
27617: 1369 26274 49 | 26322 25 1345 | 1 1393 26298
27631: 64 27593 49 | 10 25 40 | 1 88 27617
27647: 3136 24537 49 | 24585 25 3112 | 1 3160 24561
27653: 64 27615 49 | 10 25 40 | 1 88 27639
27673: 0 26 49 | 74 25 27649 | 1 24 50
27689: 16 10 49 | 58 25 27681 | 1 40 34
27691: 9 17 49 | 65 25 27676 | 1 33 41
27697: 961 26762 49 | 26810 25 937 | 1 985 26786
27701: 225 27502 49 | 27550 25 201 | 1 249 27526
27733: 64 27695 49 | 10 25 40 | 1 88 27719
27737: 144 27619 49 | 27667 25 120 | 1 168 27643
27739: 4900 22865 49 | 22913 25 4876 | 1 4924 22889
27743: 169 27600 49 | 27648 25 145 | 1 193 27624
27749: 3844 23931 49 | 23979 25 3820 | 1 3868 23955
27751: 6724 21053 49 | 21101 25 6700 | 1 6748 21077
27763: 7396 20393 49 | 20441 25 7372 | 1 7420 20417
27767: 121 27672 49 | 27720 25 97 | 1 145 27696
27773: 3481 24318 49 | 24366 25 3457 | 1 3505 24342
27779: 12996 14809 49 | 14857 25 12972 | 1 13020 14833
27791: 529 27288 49 | 27336 25 505 | 1 553 27312
27793: 6724 21095 49 | 21143 25 6700 | 1 6748 21119
27799: 784 27041 49 | 27089 25 760 | 1 808 27065
27803: 529 27300 49 | 27348 25 505 | 1 553 27324
27809: 1849 25986 49 | 26034 25 1825 | 1 1873 26010
27817: 0 26 49 | 74 25 27793 | 1 24 50
27823: 484 27365 49 | 27413 25 460 | 1 508 27389
27827: 1681 26172 49 | 26220 25 1657 | 1 1705 26196
27847: 5929 21944 49 | 21992 25 5905 | 1 5953 21968
27851: 18225 9652 49 | 9700 25 18201 | 1 18249 9676
27883: 16 10 49 | 58 25 27875 | 1 40 34
27893: 10609 17310 49 | 17358 25 10585 | 1 10633 17334
27901: 9 17 49 | 65 25 27886 | 1 33 41
27917: 1600 26343 49 | 26391 25 1576 | 1 1624 26367
27919: 2025 25920 49 | 25968 25 2001 | 1 2049 25944
27941: 1849 26118 49 | 26166 25 1825 | 1 1873 26142
27943: 441 27528 49 | 27576 25 417 | 1 465 27552
27947: 900 27073 49 | 27121 25 876 | 1 924 27097
27953: 1849 26130 49 | 26178 25 1825 | 1 1873 26154
27961: 16 10 49 | 58 25 27953 | 1 40 34
27967: 121 27872 49 | 27920 25 97 | 1 145 27896
27983: 9 17 49 | 65 25 27968 | 1 33 41
27997: 169 27854 49 | 27902 25 145 | 1 193 27878
28001: 16 10 49 | 58 25 27993 | 1 40 34
28019: 100 27945 49 | 27993 25 76 | 1 124 27969
28027: 676 27377 49 | 27425 25 652 | 1 700 27401
28031: 289 27768 49 | 27816 25 265 | 1 313 27792
28051: 11449 16628 49 | 16676 25 11425 | 1 11473 16652
28057: 0 26 49 | 74 25 28033 | 1 24 50
28069: 1089 27006 49 | 27054 25 1065 | 1 1113 27030
28081: 324 27783 49 | 27831 25 300 | 1 348 27807
28087: 784 27329 49 | 27377 25 760 | 1 808 27353
28097: 484 27639 49 | 27687 25 460 | 1 508 27663
28099: 19881 8244 49 | 8292 25 19857 | 1 19905 8268
28109: 625 27510 49 | 27558 25 601 | 1 649 27534
28111: 6400 21737 49 | 21785 25 6376 | 1 6424 21761
28123: 100 28049 49 | 28097 25 76 | 1 124 28073
28151: 7921 20256 49 | 20304 25 7897 | 1 7945 20280
28163: 1600 26589 49 | 26637 25 1576 | 1 1624 26613
28181: 4900 23307 49 | 23355 25 4876 | 1 4924 23331
28183: 784 27425 49 | 27473 25 760 | 1 808 27449
28201: 0 26 49 | 74 25 28177 | 1 24 50
28211: 729 27508 49 | 27556 25 705 | 1 753 27532
28219: 81 28164 49 | 28212 25 57 | 1 105 28188
28229: 625 27630 49 | 27678 25 601 | 1 649 27654
28277: 441 27862 49 | 27910 25 417 | 1 465 27886
28279: 6724 21581 49 | 21629 25 6700 | 1 6748 21605
28283: 16 10 49 | 58 25 28275 | 1 40 34
28289: 289 28026 49 | 28074 25 265 | 1 313 28050
28297: 1521 26802 49 | 26850 25 1497 | 1 1545 26826
28307: 12996 15337 49 | 15385 25 12972 | 1 13020 15361
28309: 1156 27179 49 | 27227 25 1132 | 1 1180 27203
28319: 1600 26745 49 | 26793 25 1576 | 1 1624 26769
28349: 121 28254 49 | 28302 25 97 | 1 145 28278
28351: 361 28016 49 | 28064 25 337 | 1 385 28040
28387: 576 27837 49 | 27885 25 552 | 1 600 27861
28393: 1849 26570 49 | 26618 25 1825 | 1 1873 26594
28403: 144 28285 49 | 28333 25 120 | 1 168 28309
28409: 1764 26671 49 | 26719 25 1740 | 1 1788 26695
28411: 144 28293 49 | 28341 25 120 | 1 168 28317
28429: 81 28374 49 | 28422 25 57 | 1 105 28398
28433: 15129 13330 49 | 13378 25 15105 | 1 15153 13354
28439: 529 27936 49 | 27984 25 505 | 1 553 27960
28447: 961 27512 49 | 27560 25 937 | 1 985 27536
28463: 1764 26725 49 | 26773 25 1740 | 1 1788 26749
28477: 1225 27278 49 | 27326 25 1201 | 1 1249 27302
28493: 1024 27495 49 | 27543 25 1000 | 1 1048 27519
28499: 4761 23764 49 | 23812 25 4737 | 1 4785 23788
28513: 7569 20970 49 | 21018 25 7545 | 1 7593 20994
28517: 361 28182 49 | 28230 25 337 | 1 385 28206
28537: 289 28274 49 | 28322 25 265 | 1 313 28298
28541: 784 27783 49 | 27831 25 760 | 1 808 27807
28547: 8649 19924 49 | 19972 25 8625 | 1 8673 19948
28549: 2401 26174 49 | 26222 25 2377 | 1 2425 26198
28559: 256 28329 49 | 28377 25 232 | 1 280 28353
28571: 2916 25681 49 | 25729 25 2892 | 1 2940 25705
28573: 1521 27078 49 | 27126 25 1497 | 1 1545 27102
28579: 841 27764 49 | 27812 25 817 | 1 865 27788
28591: 6084 22533 49 | 22581 25 6060 | 1 6108 22557
28597: 1444 27179 49 | 27227 25 1420 | 1 1468 27203
28603: 1024 27605 49 | 27653 25 1000 | 1 1048 27629
28607: 8100 20533 49 | 20581 25 8076 | 1 8124 20557
28619: 2916 25729 49 | 25777 25 2892 | 1 2940 25753
28621: 2401 26246 49 | 26294 25 2377 | 1 2425 26270
28627: 16129 12524 49 | 12572 25 16105 | 1 16153 12548
28631: 1681 26976 49 | 27024 25 1657 | 1 1705 27000
28643: 1444 27225 49 | 27273 25 1420 | 1 1468 27249
28649: 100 28575 49 | 28623 25 76 | 1 124 28599
28657: 256 28427 49 | 28475 25 232 | 1 280 28451
28661: 576 28111 49 | 28159 25 552 | 1 600 28135
28663: 676 28013 49 | 28061 25 652 | 1 700 28037
28669: 81 28614 49 | 28662 25 57 | 1 105 28638
28687: 1764 26949 49 | 26997 25 1740 | 1 1788 26973
28697: 400 28323 49 | 28371 25 376 | 1 424 28347
28703: 576 28153 49 | 28201 25 552 | 1 600 28177
28711: 3969 24768 49 | 24816 25 3945 | 1 3993 24792
28723: 529 28220 49 | 28268 25 505 | 1 553 28244
28729: 36 28719 49 | 38 25 12 | 1 60 14
28751: 64 28713 49 | 10 25 40 | 1 88 28737
28753: 0 26 49 | 74 25 28729 | 1 24 50
28759: 3600 25185 49 | 25233 25 3576 | 1 3624 25209
28771: 1849 26948 49 | 26996 25 1825 | 1 1873 26972
28789: 529 28286 49 | 28334 25 505 | 1 553 28310
28793: 81 28738 49 | 28786 25 57 | 1 105 28762
28807: 169 28664 49 | 28712 25 145 | 1 193 28688
28813: 324 28515 49 | 28563 25 300 | 1 348 28539
28817: 144 28699 49 | 28747 25 120 | 1 168 28723
28837: 1024 27839 49 | 27887 25 1000 | 1 1048 27863
28843: 4 22 49 | 70 25 28823 | 1 28 46
28859: 784 28101 49 | 28149 25 760 | 1 808 28125
28867: 4 22 49 | 70 25 28847 | 1 28 46
28871: 900 27997 49 | 28045 25 876 | 1 924 28021
28879: 5929 22976 49 | 23024 25 5905 | 1 5953 23000
28901: 6084 22843 49 | 22891 25 6060 | 1 6108 22867
28909: 9 17 49 | 65 25 28894 | 1 33 41
28921: 1681 27266 49 | 27314 25 1657 | 1 1705 27290
28927: 676 28277 49 | 28325 25 652 | 1 700 28301
28933: 324 28635 49 | 28683 25 300 | 1 348 28659
28949: 1521 27454 49 | 27502 25 1497 | 1 1545 27478
28961: 4 22 49 | 70 25 28941 | 1 28 46
28979: 400 28605 49 | 28653 25 376 | 1 424 28629
29009: 841 28194 49 | 28242 25 817 | 1 865 28218
29017: 0 26 49 | 74 25 28993 | 1 24 50
29021: 961 28086 49 | 28134 25 937 | 1 985 28110
29023: 1764 27285 49 | 27333 25 1740 | 1 1788 27309
29027: 4 22 49 | 70 25 29007 | 1 28 46
29033: 1681 27378 49 | 27426 25 1657 | 1 1705 27402
29059: 6084 23001 49 | 23049 25 6060 | 1 6108 23025
29063: 361 28728 49 | 28776 25 337 | 1 385 28752
29077: 400 28703 49 | 28751 25 376 | 1 424 28727
29101: 841 28286 49 | 28334 25 817 | 1 865 28310
29123: 1369 27780 49 | 27828 25 1345 | 1 1393 27804
29129: 16 10 49 | 58 25 29121 | 1 40 34
29131: 9604 19553 49 | 19601 25 9580 | 1 9628 19577
29137: 5929 23234 49 | 23282 25 5905 | 1 5953 23258
29147: 256 28917 49 | 28965 25 232 | 1 280 28941
29153: 1369 27810 49 | 27858 25 1345 | 1 1393 27834
29167: 16129 13064 49 | 13112 25 16105 | 1 16153 13088
29173: 289 28910 49 | 28958 25 265 | 1 313 28934
29179: 144 29061 49 | 29109 25 120 | 1 168 29085
29191: 64 29153 49 | 10 25 40 | 1 88 29177
29201: 6724 22503 49 | 22551 25 6700 | 1 6748 22527
29207: 324 28909 49 | 28957 25 300 | 1 348 28933
29209: 324 28911 49 | 28959 25 300 | 1 348 28935
29221: 1444 27803 49 | 27851 25 1420 | 1 1468 27827
29231: 4624 24633 49 | 24681 25 4600 | 1 4648 24657
29243: 16 10 49 | 58 25 29235 | 1 40 34
29251: 19600 9677 49 | 9725 25 19576 | 1 19624 9701
29269: 81 29214 49 | 29262 25 57 | 1 105 29238
29287: 361 28952 49 | 29000 25 337 | 1 385 28976
29297: 2401 26922 49 | 26970 25 2377 | 1 2425 26946
29303: 400 28929 49 | 28977 25 376 | 1 424 28953
29311: 6889 22448 49 | 22496 25 6865 | 1 6913 22472
29327: 169 29184 49 | 29232 25 145 | 1 193 29208
29333: 9 17 49 | 65 25 29318 | 1 33 41
29339: 441 28924 49 | 28972 25 417 | 1 465 28948
29347: 576 28797 49 | 28845 25 552 | 1 600 28821
29363: 64 29325 49 | 10 25 40 | 1 88 29349
29383: 2809 26600 49 | 26648 25 2785 | 1 2833 26624
29387: 16 10 49 | 58 25 29379 | 1 40 34
29389: 784 28631 49 | 28679 25 760 | 1 808 28655
29399: 121 29304 49 | 29352 25 97 | 1 145 29328
29401: 16 10 49 | 58 25 29393 | 1 40 34
29411: 196 29241 49 | 29289 25 172 | 1 220 29265
29423: 1600 27849 49 | 27897 25 1576 | 1 1624 27873
29429: 169 29286 49 | 29334 25 145 | 1 193 29310
29437: 529 28934 49 | 28982 25 505 | 1 553 28958
29443: 169 29300 49 | 29348 25 145 | 1 193 29324
29453: 196 29283 49 | 29331 25 172 | 1 220 29307
29473: 256 29243 49 | 29291 25 232 | 1 280 29267
29483: 16 10 49 | 58 25 29475 | 1 40 34
29501: 256 29271 49 | 29319 25 232 | 1 280 29295
29527: 400 29153 49 | 29201 25 376 | 1 424 29177
29531: 324 29233 49 | 29281 25 300 | 1 348 29257
29537: 100 29463 49 | 29511 25 76 | 1 124 29487
29567: 2401 27192 49 | 27240 25 2377 | 1 2425 27216
29569: 36 29559 49 | 38 25 12 | 1 60 14
29573: 1089 28510 49 | 28558 25 1065 | 1 1113 28534
29581: 121 29486 49 | 29534 25 97 | 1 145 29510
29587: 484 29129 49 | 29177 25 460 | 1 508 29153
29599: 1024 28601 49 | 28649 25 1000 | 1 1048 28625
29611: 576 29061 49 | 29109 25 552 | 1 600 29085
29629: 361 29294 49 | 29342 25 337 | 1 385 29318
29633: 9 17 49 | 65 25 29618 | 1 33 41
29641: 0 26 49 | 74 25 29617 | 1 24 50
29663: 324 29365 49 | 29413 25 300 | 1 348 29389
29669: 256 29439 49 | 29487 25 232 | 1 280 29463
29671: 256 29441 49 | 29489 25 232 | 1 280 29465
29683: 4 22 49 | 70 25 29663 | 1 28 46
29717: 576 29167 49 | 29215 25 552 | 1 600 29191
29723: 16 10 49 | 58 25 29715 | 1 40 34
29741: 441 29326 49 | 29374 25 417 | 1 465 29350
29753: 144 29635 49 | 29683 25 120 | 1 168 29659
29759: 1936 27849 49 | 27897 25 1912 | 1 1960 27873
29761: 36 29751 49 | 38 25 12 | 1 60 14
29789: 3249 26566 49 | 26614 25 3225 | 1 3273 26590
29803: 529 29300 49 | 29348 25 505 | 1 553 29324
29819: 2025 27820 49 | 27868 25 2001 | 1 2049 27844
29833: 3721 26138 49 | 26186 25 3697 | 1 3745 26162
29837: 5041 24822 49 | 24870 25 5017 | 1 5065 24846
29851: 1764 28113 49 | 28161 25 1740 | 1 1788 28137
29863: 2304 27585 49 | 27633 25 2280 | 1 2328 27609
29867: 2704 27189 49 | 27237 25 2680 | 1 2728 27213
29873: 13225 16674 49 | 16722 25 13201 | 1 13249 16698
29879: 256 29649 49 | 29697 25 232 | 1 280 29673
29881: 576 29331 49 | 29379 25 552 | 1 600 29355
29917: 2704 27239 49 | 27287 25 2680 | 1 2728 27263
29921: 16 10 49 | 58 25 29913 | 1 40 34
29927: 2809 27144 49 | 27192 25 2785 | 1 2833 27168
29947: 16 10 49 | 58 25 29939 | 1 40 34
29959: 676 29309 49 | 29357 25 652 | 1 700 29333
29983: 900 29109 49 | 29157 25 876 | 1 924 29133
29989: 225 29790 49 | 29838 25 201 | 1 249 29814
30011: 1369 28668 49 | 28716 25 1345 | 1 1393 28692
30013: 169 29870 49 | 29918 25 145 | 1 193 29894
30029: 3481 26574 49 | 26622 25 3457 | 1 3505 26598
30047: 529 29544 49 | 29592 25 505 | 1 553 29568
30059: 36 30049 49 | 38 25 12 | 1 60 14
30071: 676 29421 49 | 29469 25 652 | 1 700 29445
30089: 16 10 49 | 58 25 30081 | 1 40 34
30091: 100 30017 49 | 30065 25 76 | 1 124 30041
30097: 625 29498 49 | 29546 25 601 | 1 649 29522
30103: 3136 26993 49 | 27041 25 3112 | 1 3160 27017
30109: 1296 28839 49 | 28887 25 1272 | 1 1320 28863
30113: 2500 27639 49 | 27687 25 2476 | 1 2524 27663
30119: 5929 24216 49 | 24264 25 5905 | 1 5953 24240
30133: 1764 28395 49 | 28443 25 1740 | 1 1788 28419
30137: 81 30082 49 | 30130 25 57 | 1 105 30106
30139: 225 29940 49 | 29988 25 201 | 1 249 29964
30161: 10404 19783 49 | 19831 25 10380 | 1 10428 19807
30169: 6084 24111 49 | 24159 25 6060 | 1 6108 24135
30181: 1369 28838 49 | 28886 25 1345 | 1 1393 28862
30187: 16 10 49 | 58 25 30179 | 1 40 34
30197: 4096 26127 49 | 26175 25 4072 | 1 4120 26151
